loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1379,1, Graduate, Yes,3713000.0,13724000.0,2,663,9212000.0,5687000.0,13442000.0,4747000.0, Approved
1380,0, Not Graduate, No,2115000.0,8224999.999999999,10,495,4841000.0,1645000.0,4559000.0,2914000.0, Rejected
1381,1, Not Graduate, No,1786000.0,4606000.0,8,335,47000.0,2397000.0,6674000.0,846000.0, Rejected
1382,5, Graduate, Yes,705000.0,2303000.0,6,618,1598000.0,470000.0,1504000.0,423000.0, Approved
1383,3, Not Graduate, No,564000.0,1128000.0,12,480,1410000.0,47000.0,1457000.0,799000.0, Rejected
1384,4, Not Graduate, No,799000.0,2303000.0,18,843,2256000.0,1033999.9999999999,2914000.0,846000.0, Approved
1385,4, Graduate, No,2444000.0,6627000.0,16,483,5546000.0,376000.0,9024000.0,1269000.0, Rejected
1386,1, Not Graduate, No,752000.0,2397000.0,12,548,1033999.9999999999,1269000.0,1692000.0,376000.0, Rejected
1387,4, Graduate, Yes,3102000.0,7520000.0,16,379,3055000.0,5922000.0,11609000.0,2115000.0, Rejected
1388,5, Not Graduate, Yes,4418000.0,12502000.0,20,771,4794000.0,5922000.0,17343000.0,5499000.0, Approved
1389,4, Graduate, Yes,141000.0,235000.0,2,353,282000.0,47000.0,564000.0,188000.0, Rejected
1390,5, Not Graduate, No,2162000.0,5405000.0,16,668,3055000.0,1457000.0,4794000.0,2585000.0, Approved
1391,3, Not Graduate, Yes,2867000.0,10011000.0,2,387,3337000.0,1457000.0,7661000.0,1927000.0, Approved
1392,0, Not Graduate, Yes,705000.0,1927000.0,12,789,1692000.0,752000.0,2726000.0,611000.0, Approved
1393,0, Graduate, Yes,188000.0,423000.0,2,855,-47000.0,235000.0,611000.0,188000.0, Approved
1394,0, Not Graduate, No,4089000.0,15792000.0,14,751,3337000.0,6439000.0,10716000.0,3290000.0, Approved
1395,3, Not Graduate, No,3290000.0,10152000.0,12,739,752000.0,3572000.0,11515000.0,3948000.0, Approved
1396,4, Graduate, No,2209000.0,6157000.0,14,492,470000.0,2115000.0,6627000.0,3008000.0, Rejected
1397,4, Not Graduate, Yes,3572000.0,11186000.0,16,896,1739000.0,2115000.0,7238000.0,3008000.0, Approved
1398,1, Not Graduate, Yes,4324000.0,11515000.0,4,545,12079000.0,0.0,9682000.0,6251000.0, Rejected
1399,5, Not Graduate, No,4418000.0,17296000.0,20,891,6533000.0,7802000.0,9071000.0,4182999.9999999995, Approved
1400,0, Graduate, No,2256000.0,7097000.0,6,848,611000.0,141000.0,8836000.0,1645000.0, Approved
1401,3, Not Graduate, Yes,282000.0,1128000.0,12,884,282000.0,376000.0,658000.0,282000.0, Approved
1402,3, Graduate, Yes,2303000.0,6721000.0,14,439,4841000.0,2632000.0,8178000.0,2397000.0, Rejected
1403,3, Graduate, Yes,1551000.0,3995000.0,12,586,3525000.0,2397000.0,3666000.0,1833000.0, Approved
1404,3, Graduate, Yes,4277000.0,8836000.0,20,308,6815000.0,4794000.0,9635000.0,2256000.0, Rejected
1405,5, Graduate, No,2867000.0,11045000.0,16,300,141000.0,329000.0,10716000.0,2256000.0, Rejected
1406,3, Graduate, Yes,3948000.0,9212000.0,2,741,10105000.0,94000.0,8789000.0,3901000.0, Approved
1407,4, Graduate, No,3713000.0,14758000.0,8,698,7755000.0,5358000.0,13489000.0,2397000.0, Approved
1408,2, Not Graduate, Yes,2867000.0,10481000.0,10,733,5687000.0,4559000.0,8084000.0,2632000.0, Approved
1409,3, Not Graduate, Yes,940000.0,1974000.0,16,571,799000.0,1833000.0,2726000.0,611000.0, Approved
1410,3, Graduate, Yes,4653000.0,14053000.0,20,490,4935000.0,4277000.0,12737000.0,3478000.0, Rejected
1411,2, Not Graduate, No,4465000.0,11938000.0,16,451,8930000.0,1363000.0,15886000.0,5358000.0, Rejected
1412,4, Graduate, Yes,893000.0,3196000.0,6,559,1692000.0,1033999.9999999999,2914000.0,564000.0, Approved
1413,4, Graduate, Yes,3243000.0,10058000.0,10,577,5875000.0,1033999.9999999999,7003000.0,2961000.0, Approved
1414,2, Not Graduate, Yes,705000.0,2350000.0,4,613,2067999.9999999998,611000.0,2444000.0,987000.0, Approved
1415,4, Not Graduate, No,893000.0,1786000.0,20,785,470000.0,282000.0,2867000.0,705000.0, Approved
1416,0, Graduate, Yes,1081000.0,2820000.0,8,690,2585000.0,1363000.0,2820000.0,940000.0, Approved
1417,2, Not Graduate, No,3666000.0,8037000.0,14,351,8930000.0,3384000.0,9071000.0,3337000.0, Rejected
1418,4, Not Graduate, No,188000.0,470000.0,10,447,0.0,141000.0,423000.0,141000.0, Rejected
1419,0, Graduate, Yes,4418000.0,9024000.0,20,708,9964000.0,7661000.0,10998000.0,6204000.0, Approved
1420,2, Graduate, No,4277000.0,10199000.0,12,549,11985000.0,5170000.0,16309000.0,5734000.0, Rejected
1421,1, Graduate, Yes,4230000.0,8836000.0,8,797,1927000.0,4418000.0,10763000.0,3525000.0, Approved
1422,4, Not Graduate, No,3337000.0,6721000.0,14,537,6439000.0,4888000.0,8554000.0,2867000.0, Rejected
1423,3, Graduate, No,376000.0,1175000.0,12,828,799000.0,0.0,705000.0,329000.0, Approved
1424,0, Graduate, Yes,2115000.0,4512000.0,14,471,1504000.0,3619000.0,5170000.0,1692000.0, Rejected
1425,5, Graduate, No,3995000.0,11938000.0,4,336,3995000.0,564000.0,14382000.0,4230000.0, Rejected
1426,3, Not Graduate, Yes,1175000.0,4606000.0,16,424,2209000.0,1504000.0,2726000.0,611000.0, Rejected
1427,2, Graduate, No,705000.0,1551000.0,18,440,376000.0,1081000.0,1410000.0,846000.0, Rejected
1428,0, Not Graduate, No,2914000.0,8131000.0,8,583,1739000.0,1833000.0,6392000.0,1551000.0, Approved
1429,1, Not Graduate, Yes,611000.0,1363000.0,6,480,1363000.0,141000.0,1363000.0,658000.0, Rejected
1430,5, Not Graduate, No,3102000.0,12126000.0,10,670,2162000.0,3384000.0,9682000.0,3995000.0, Approved
1431,0, Graduate, Yes,2491000.0,6439000.0,6,329,4135999.9999999995,3572000.0,5264000.0,1316000.0, Rejected
1432,5, Not Graduate, No,658000.0,1410000.0,6,754,1645000.0,1269000.0,2491000.0,658000.0, Approved
1433,2, Not Graduate, Yes,1363000.0,3666000.0,18,588,188000.0,47000.0,5452000.0,1974000.0, Approved
1434,3, Not Graduate, No,3055000.0,7755000.0,4,551,2491000.0,376000.0,8695000.0,3572000.0, Approved
1435,3, Graduate, No,3901000.0,8883000.0,4,316,9494000.0,4559000.0,10011000.0,3854000.0, Rejected
1436,2, Not Graduate, Yes,4182999.9999999995,15134000.0,12,382,0.0,5311000.0,9635000.0,2538000.0, Rejected
1437,3, Graduate, No,2491000.0,7050000.0,6,717,3290000.0,1927000.0,8037000.0,2491000.0, Approved
1438,0, Graduate, No,1316000.0,3431000.0,6,676,1645000.0,1033999.9999999999,2679000.0,1504000.0, Approved
1439,1, Not Graduate, No,3760000.0,13066000.0,6,667,2820000.0,5922000.0,10575000.0,4653000.0, Approved
1440,3, Not Graduate, No,1833000.0,4935000.0,20,821,752000.0,2961000.0,5170000.0,1833000.0, Approved
1441,0, Graduate, No,2914000.0,9447000.0,20,345,4371000.0,2773000.0,8178000.0,1927000.0, Rejected
1442,3, Not Graduate, Yes,2773000.0,9024000.0,10,442,4465000.0,235000.0,8601000.0,2209000.0, Rejected
1443,1, Graduate, Yes,2820000.0,10951000.0,12,672,940000.0,5311000.0,9212000.0,3008000.0, Approved
1444,3, Not Graduate, Yes,4277000.0,13771000.0,2,508,8930000.0,2397000.0,14852000.0,5593000.0, Approved
1445,5, Graduate, Yes,1598000.0,5781000.0,10,615,3290000.0,752000.0,5358000.0,1645000.0, Approved
1446,1, Graduate, Yes,846000.0,2067999.9999999998,8,689,1504000.0,1175000.0,1786000.0,752000.0, Approved
1447,1, Graduate, No,141000.0,564000.0,18,747,47000.0,0.0,329000.0,94000.0, Rejected
1448,1, Graduate, Yes,4230000.0,10716000.0,10,412,0.0,7332000.0,15040000.0,2209000.0, Rejected
1449,1, Graduate, No,3008000.0,7943000.0,2,703,2961000.0,3431000.0,7473000.0,3478000.0, Approved
1450,5, Not Graduate, No,2726000.0,10434000.0,16,884,564000.0,2256000.0,9165000.0,3995000.0, Approved
1451,5, Graduate, Yes,1222000.0,4042000.0,18,651,470000.0,47000.0,3666000.0,1222000.0, Approved
1452,4, Not Graduate, No,3102000.0,8131000.0,14,793,7849000.0,658000.0,8224999.999999999,1833000.0, Approved
1453,2, Not Graduate, No,2867000.0,10246000.0,4,407,4606000.0,47000.0,9494000.0,2726000.0, Approved
1454,2, Not Graduate, No,1927000.0,5217000.0,8,390,376000.0,1457000.0,4747000.0,1598000.0, Rejected
1455,3, Not Graduate, Yes,141000.0,470000.0,12,469,282000.0,188000.0,329000.0,141000.0, Rejected
1456,4, Graduate, No,2209000.0,4888000.0,6,373,3196000.0,4042000.0,6721000.0,2538000.0, Rejected
1457,4, Graduate, Yes,705000.0,2726000.0,2,304,1128000.0,752000.0,1551000.0,658000.0, Approved
1458,5, Not Graduate, No,1269000.0,3901000.0,8,833,2162000.0,611000.0,3196000.0,1551000.0, Approved
1459,2, Graduate, No,3243000.0,9823000.0,2,302,8789000.0,5029000.0,12643000.0,4324000.0, Approved
1460,0, Graduate, No,3572000.0,13489000.0,6,397,5170000.0,6204000.0,11562000.0,1786000.0, Rejected
1461,1, Graduate, No,1927000.0,4700000.0,6,891,2303000.0,141000.0,5922000.0,1692000.0, Approved
1462,3, Not Graduate, No,1927000.0,5734000.0,2,457,329000.0,235000.0,6627000.0,2303000.0, Rejected
1463,4, Not Graduate, No,752000.0,1504000.0,16,657,94000.0,47000.0,2679000.0,564000.0, Approved
1464,2, Not Graduate, Yes,188000.0,658000.0,2,480,94000.0,329000.0,752000.0,94000.0, Approved
1465,5, Graduate, Yes,2067999.9999999998,8131000.0,20,840,1692000.0,2397000.0,6063000.0,1081000.0, Approved
1466,2, Not Graduate, Yes,1786000.0,3760000.0,12,866,2820000.0,282000.0,3948000.0,893000.0, Approved
1467,0, Not Graduate, No,2021000.0,7990000.0,8,619,1927000.0,3102000.0,8037000.0,1833000.0, Approved
1468,1, Graduate, Yes,4230000.0,15745000.0,2,748,3713000.0,4606000.0,12079000.0,5405000.0, Approved
1469,3, Not Graduate, Yes,4465000.0,11985000.0,12,881,12690000.0,6627000.0,10152000.0,4182999.9999999995, Approved
1470,2, Graduate, Yes,3243000.0,6533000.0,8,829,6721000.0,3807000.0,10528000.0,2162000.0, Approved
1471,3, Not Graduate, No,2021000.0,5217000.0,6,312,2256000.0,1786000.0,4747000.0,1551000.0, Rejected
1472,3, Not Graduate, No,3102000.0,10058000.0,10,467,7144000.0,2820000.0,9541000.0,2444000.0, Rejected
1473,1, Graduate, Yes,2444000.0,6721000.0,18,650,2538000.0,1081000.0,8271999.999999999,1692000.0, Approved
1474,3, Graduate, Yes,188000.0,516999.99999999994,6,711,47000.0,141000.0,658000.0,47000.0, Approved
1475,4, Not Graduate, No,611000.0,1927000.0,18,886,1316000.0,235000.0,1786000.0,282000.0, Approved
1476,5, Not Graduate, No,4559000.0,13348000.0,4,494,2491000.0,5640000.0,11468000.0,4700000.0, Rejected
1477,2, Graduate, Yes,2538000.0,5123000.0,14,741,611000.0,2820000.0,9588000.0,2632000.0, Approved
1478,4, Not Graduate, No,564000.0,1551000.0,12,876,188000.0,47000.0,1786000.0,470000.0, Approved
1479,0, Graduate, Yes,3290000.0,12408000.0,14,610,6721000.0,0.0,6533000.0,2491000.0, Approved
1480,5, Graduate, No,3572000.0,12220000.0,6,778,6063000.0,1128000.0,11985000.0,5123000.0, Approved
1481,5, Graduate, Yes,329000.0,846000.0,14,571,94000.0,188000.0,893000.0,188000.0, Approved
1482,3, Graduate, Yes,3525000.0,11797000.0,18,554,5875000.0,3713000.0,13395000.0,2209000.0, Approved
1483,0, Not Graduate, Yes,1081000.0,2914000.0,8,712,3196000.0,799000.0,4135999.9999999995,705000.0, Approved
1484,5, Not Graduate, Yes,2632000.0,5405000.0,4,695,4465000.0,3337000.0,5499000.0,3666000.0, Approved
1485,0, Not Graduate, Yes,2538000.0,5123000.0,20,366,1739000.0,235000.0,9870000.0,2256000.0, Rejected
1486,1, Not Graduate, Yes,846000.0,2585000.0,10,426,2350000.0,705000.0,2773000.0,752000.0, Rejected
1487,0, Not Graduate, No,1363000.0,3243000.0,10,320,2397000.0,235000.0,3619000.0,705000.0, Rejected
1488,3, Not Graduate, Yes,658000.0,2162000.0,8,543,705000.0,564000.0,1269000.0,940000.0, Rejected
1489,2, Graduate, No,1316000.0,5170000.0,16,525,3854000.0,846000.0,2726000.0,1128000.0, Rejected
1490,0, Not Graduate, Yes,1551000.0,6157000.0,12,812,2256000.0,2303000.0,3525000.0,2021000.0, Approved
1491,0, Not Graduate, No,3290000.0,11891000.0,14,697,7097000.0,4888000.0,6721000.0,3149000.0, Approved
1492,1, Not Graduate, No,1833000.0,7097000.0,12,527,4982000.0,2397000.0,5217000.0,1786000.0, Rejected
1493,1, Not Graduate, No,2679000.0,8084000.0,4,512,2021000.0,3290000.0,10058000.0,1410000.0, Approved
1494,0, Graduate, No,1927000.0,4324000.0,4,671,1598000.0,2961000.0,4888000.0,2303000.0, Approved
1495,1, Graduate, Yes,1033999.9999999999,4089000.0,20,539,470000.0,1880000.0,3854000.0,1222000.0, Rejected
1496,5, Not Graduate, No,1033999.9999999999,3384000.0,10,532,1269000.0,141000.0,3525000.0,752000.0, Rejected
1497,3, Not Graduate, Yes,1175000.0,3619000.0,16,485,940000.0,1692000.0,2632000.0,1504000.0, Rejected
1498,0, Not Graduate, Yes,423000.0,987000.0,6,521,47000.0,799000.0,987000.0,329000.0, Rejected
1499,1, Not Graduate, No,1363000.0,3478000.0,10,874,188000.0,564000.0,4747000.0,1551000.0, Approved
1500,2, Not Graduate, No,4606000.0,10763000.0,10,788,611000.0,4841000.0,12784000.0,6580000.0, Approved
1501,2, Not Graduate, No,2444000.0,6956000.0,12,659,5405000.0,2444000.0,8507000.0,1927000.0, Approved
1502,1, Graduate, Yes,4042000.0,9212000.0,16,498,6956000.0,1410000.0,9870000.0,2491000.0, Rejected
1503,2, Graduate, Yes,2256000.0,6204000.0,20,310,5546000.0,2162000.0,6063000.0,1974000.0, Rejected
1504,0, Graduate, No,940000.0,2209000.0,6,785,1363000.0,846000.0,3149000.0,799000.0, Approved
1505,0, Graduate, No,1692000.0,4089000.0,10,309,2961000.0,470000.0,4042000.0,1551000.0, Rejected
1506,3, Not Graduate, Yes,2491000.0,9212000.0,2,433,6909000.0,4653000.0,5076000.0,1410000.0, Approved
1507,1, Not Graduate, Yes,188000.0,611000.0,18,801,47000.0,0.0,705000.0,282000.0, Approved
1508,3, Graduate, Yes,3055000.0,10528000.0,6,488,7896000.0,5499000.0,10199000.0,3196000.0, Rejected
1509,0, Not Graduate, Yes,1081000.0,2820000.0,16,756,1363000.0,987000.0,3525000.0,564000.0, Approved
1510,3, Graduate, No,470000.0,1316000.0,4,757,1175000.0,47000.0,1786000.0,423000.0, Approved
1511,5, Not Graduate, No,1504000.0,4747000.0,6,828,3995000.0,2820000.0,4089000.0,1410000.0, Approved
1512,3, Graduate, Yes,1598000.0,3384000.0,12,733,2256000.0,1269000.0,3807000.0,1033999.9999999999, Approved
1513,0, Not Graduate, No,4512000.0,17954000.0,8,421,752000.0,6627000.0,15792000.0,6486000.0, Rejected
1514,3, Not Graduate, No,2491000.0,9541000.0,4,872,2021000.0,3431000.0,8648000.0,3572000.0, Approved
1515,3, Graduate, No,2209000.0,8178000.0,10,393,5828000.0,2491000.0,8789000.0,2491000.0, Rejected
1516,3, Graduate, No,4559000.0,17766000.0,12,700,6298000.0,2867000.0,12126000.0,5593000.0, Approved
1517,5, Graduate, No,4135999.9999999995,10152000.0,18,613,7238000.0,5687000.0,14100000.0,3948000.0, Approved
1518,5, Graduate, No,2773000.0,6298000.0,6,455,1504000.0,5264000.0,10152000.0,3243000.0, Rejected
1519,4, Graduate, Yes,1128000.0,3337000.0,16,871,3290000.0,141000.0,3995000.0,1645000.0, Approved
1520,4, Graduate, Yes,3713000.0,10105000.0,16,497,1033999.9999999999,2444000.0,10857000.0,3619000.0, Rejected
1521,0, Graduate, No,658000.0,1269000.0,2,649,1222000.0,470000.0,2585000.0,516999.99999999994, Approved
1522,0, Graduate, Yes,1645000.0,4700000.0,14,709,2491000.0,846000.0,4324000.0,2350000.0, Approved
1523,4, Graduate, No,1598000.0,6345000.0,12,705,4700000.0,516999.99999999994,3901000.0,2303000.0, Approved
1524,2, Graduate, No,2867000.0,11092000.0,2,476,2162000.0,1363000.0,10575000.0,1786000.0, Approved
1525,2, Not Graduate, Yes,1410000.0,3337000.0,4,819,2538000.0,2256000.0,2820000.0,987000.0, Approved
1526,5, Not Graduate, Yes,1598000.0,4418000.0,16,535,1457000.0,2632000.0,6063000.0,1504000.0, Rejected
1527,0, Graduate, Yes,188000.0,564000.0,14,889,516999.99999999994,94000.0,329000.0,94000.0, Approved
1528,0, Graduate, No,2773000.0,5546000.0,12,468,4277000.0,4700000.0,8224999.999999999,2914000.0, Rejected
1529,5, Graduate, Yes,188000.0,376000.0,2,759,47000.0,235000.0,611000.0,141000.0, Approved
1530,3, Graduate, Yes,4230000.0,15792000.0,2,426,10152000.0,7614000.0,9729000.0,5593000.0, Approved
1531,0, Graduate, Yes,4135999.9999999995,11092000.0,8,712,188000.0,5311000.0,9071000.0,5217000.0, Approved
1532,4, Graduate, Yes,940000.0,2209000.0,2,615,235000.0,47000.0,3149000.0,1410000.0, Approved
1533,2, Graduate, No,2209000.0,6580000.0,12,784,6298000.0,1269000.0,6956000.0,3243000.0, Approved
1534,4, Not Graduate, No,1269000.0,2867000.0,16,677,47000.0,1551000.0,3055000.0,1786000.0, Approved
1535,1, Not Graduate, No,1222000.0,3713000.0,12,306,940000.0,1128000.0,3572000.0,1551000.0, Rejected
1536,1, Not Graduate, Yes,4230000.0,11938000.0,16,655,10340000.0,4135999.9999999995,13677000.0,3384000.0, Approved
1537,4, Not Graduate, No,2397000.0,9118000.0,8,755,1033999.9999999999,141000.0,7003000.0,2491000.0, Approved
1538,2, Graduate, No,3102000.0,12126000.0,18,598,1786000.0,1457000.0,7708000.0,2773000.0, Approved
1539,2, Graduate, No,2067999.9999999998,4606000.0,18,712,2538000.0,94000.0,4135999.9999999995,3008000.0, Approved
1540,4, Not Graduate, Yes,705000.0,2162000.0,6,524,1739000.0,940000.0,2350000.0,658000.0, Rejected
1541,1, Not Graduate, No,2914000.0,10857000.0,16,838,4277000.0,658000.0,11045000.0,3290000.0, Approved
1542,4, Graduate, Yes,423000.0,1363000.0,6,560,705000.0,423000.0,1457000.0,423000.0, Approved
1543,3, Not Graduate, No,3619000.0,12408000.0,12,759,1598000.0,1363000.0,10293000.0,5076000.0, Approved
1544,2, Graduate, Yes,282000.0,1128000.0,6,454,47000.0,282000.0,1081000.0,141000.0, Rejected
1545,4, Not Graduate, No,2021000.0,7755000.0,4,539,4982000.0,2867000.0,4371000.0,987000.0, Approved
1546,2, Not Graduate, Yes,3854000.0,13066000.0,16,827,5405000.0,4089000.0,12220000.0,5029000.0, Approved
1547,0, Not Graduate, No,1645000.0,5593000.0,12,686,2067999.9999999998,2256000.0,4747000.0,1175000.0, Approved
1548,1, Graduate, Yes,4653000.0,16027000.0,14,371,11468000.0,3337000.0,13771000.0,2914000.0, Rejected
1549,5, Graduate, No,329000.0,893000.0,4,784,235000.0,470000.0,987000.0,282000.0, Approved
1550,1, Graduate, Yes,987000.0,3431000.0,16,826,752000.0,1645000.0,3619000.0,658000.0, Approved
1551,2, Not Graduate, No,1504000.0,4935000.0,12,502,2021000.0,705000.0,4700000.0,2115000.0, Rejected
1552,0, Graduate, No,1363000.0,3666000.0,8,367,329000.0,1739000.0,3619000.0,1692000.0, Rejected
1553,0, Not Graduate, No,3290000.0,8601000.0,6,541,2961000.0,3008000.0,9776000.0,3901000.0, Rejected
1554,1, Graduate, No,1739000.0,6392000.0,16,608,188000.0,1033999.9999999999,6298000.0,1316000.0, Approved
1555,3, Not Graduate, Yes,2115000.0,6157000.0,12,570,4935000.0,940000.0,4747000.0,2726000.0, Approved
1556,3, Graduate, No,94000.0,376000.0,18,752,94000.0,94000.0,141000.0,94000.0, Approved
1557,5, Not Graduate, Yes,2632000.0,9635000.0,8,873,2585000.0,4465000.0,9118000.0,3666000.0, Approved
1558,5, Graduate, No,2538000.0,8742000.0,2,538,3619000.0,1269000.0,8836000.0,1880000.0, Approved
1559,4, Not Graduate, No,141000.0,470000.0,10,819,329000.0,141000.0,423000.0,94000.0, Approved
1560,1, Graduate, Yes,3525000.0,14006000.0,18,770,658000.0,2444000.0,13160000.0,4089000.0, Approved
1561,5, Not Graduate, Yes,1175000.0,4512000.0,6,345,893000.0,893000.0,3196000.0,1222000.0, Rejected
1562,4, Graduate, Yes,1457000.0,3807000.0,12,730,2961000.0,2115000.0,4230000.0,2115000.0, Approved
1563,1, Graduate, Yes,3572000.0,9071000.0,20,835,2726000.0,1081000.0,10340000.0,3854000.0, Approved
1564,3, Not Graduate, Yes,235000.0,799000.0,2,811,235000.0,235000.0,658000.0,94000.0, Approved
1565,2, Not Graduate, No,1269000.0,2773000.0,14,662,1504000.0,752000.0,3431000.0,1786000.0, Approved
1566,2, Not Graduate, Yes,1645000.0,6251000.0,4,420,3008000.0,799000.0,3760000.0,1081000.0, Approved
1567,5, Not Graduate, No,1739000.0,5499000.0,4,413,3948000.0,2585000.0,5640000.0,1269000.0, Approved
1568,2, Not Graduate, Yes,2632000.0,9400000.0,10,367,6439000.0,2350000.0,8977000.0,2820000.0, Rejected
1569,5, Not Graduate, Yes,2256000.0,7708000.0,14,390,3948000.0,1128000.0,4465000.0,1880000.0, Rejected
1570,4, Not Graduate, Yes,2444000.0,5734000.0,2,602,4841000.0,376000.0,9635000.0,3619000.0, Approved
1571,3, Graduate, No,1363000.0,5405000.0,16,843,1081000.0,1222000.0,5029000.0,2021000.0, Approved
1572,1, Graduate, No,1269000.0,3196000.0,20,713,235000.0,1551000.0,2867000.0,893000.0, Approved
1573,3, Graduate, No,2350000.0,7614000.0,8,591,893000.0,1598000.0,6580000.0,2350000.0, Approved
1574,2, Not Graduate, Yes,1269000.0,4418000.0,14,701,188000.0,1598000.0,4653000.0,893000.0, Approved
1575,4, Not Graduate, Yes,1316000.0,4700000.0,12,655,2303000.0,1692000.0,3995000.0,1551000.0, Approved
1576,3, Not Graduate, Yes,3431000.0,9400000.0,18,720,7285000.0,4653000.0,10810000.0,4606000.0, Approved
1577,0, Graduate, Yes,2773000.0,7097000.0,10,794,2820000.0,2021000.0,7003000.0,2538000.0, Approved
1578,0, Graduate, No,3807000.0,10011000.0,2,392,6674000.0,3102000.0,14805000.0,5170000.0, Rejected
1579,3, Graduate, Yes,893000.0,3337000.0,6,583,188000.0,1316000.0,3055000.0,940000.0, Approved
1580,5, Graduate, No,846000.0,3196000.0,18,457,1033999.9999999999,516999.99999999994,1786000.0,658000.0, Rejected
1581,0, Not Graduate, Yes,3572000.0,8365999.999999999,14,570,7144000.0,5687000.0,10105000.0,4653000.0, Approved
1582,1, Graduate, No,4277000.0,14147000.0,14,890,8365999.999999999,5828000.0,15275000.0,3525000.0, Approved
1583,2, Not Graduate, Yes,2491000.0,5781000.0,14,472,4700000.0,752000.0,9588000.0,1551000.0, Rejected
1584,2, Not Graduate, No,1739000.0,5123000.0,12,788,799000.0,329000.0,5734000.0,1222000.0, Approved
